,artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userAgent,userId
857,Bran Van 3000,Logged In,Carly,F,5,Weiss,235.28444,free,"Minneapolis-St. Paul-Bloomington, MN-WI",PUT,NextSong,1533908361000.0,35,Everywhere,200,1538391864000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",36
858,,Logged Out,,,103,,,paid,,GET,Home,,141,,200,1538391913000,,
859,,Logged Out,,,104,,,paid,,PUT,Login,,141,,307,1538391914000,,
860,A Fine Frenzy,Logged In,Jaleel,M,13,Maldonado,215.66649,free,"Boulder, CO",PUT,NextSong,1537890437000.0,208,Come On_ Come Out,200,1538391979000,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,59
861,,Logged In,Grant,M,105,Flores,,paid,"New York-Newark-Jersey City, NY-NJ-PA",GET,Home,1538120859000.0,141,,200,1538391986000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",142
862,Phish,Logged In,Grant,M,106,Flores,642.42893,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538120859000.0,141,Demand,200,1538392015000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",142
863,Ocote Soul Sounds & Adrian Quesada,Logged In,Giovanni,M,26,Garcia,306.07628,free,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",PUT,NextSong,1536138073000.0,223,La Reja,200,1538392064000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",146
864,The Smiths,Logged In,Panav,M,14,Myers,357.58975,paid,"Morgantown, WV",PUT,NextSong,1538239045000.0,237,Reel Around The Fountain,200,1538392090000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",15
865,Phil Collins,Logged In,Carly,F,6,Weiss,258.48118,free,"Minneapolis-St. Paul-Bloomington, MN-WI",PUT,NextSong,1533908361000.0,35,You'll Be In My Heart,200,1538392099000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",36
866,LCD Soundsystem,Logged In,Kael,M,38,Baker,327.96689,paid,"Kingsport-Bristol-Bristol, TN-VA",PUT,NextSong,1533102330000.0,249,North American Scum,200,1538392164000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",131
867,Ut,Logged In,Jaleel,M,14,Maldonado,313.86077,free,"Boulder, CO",PUT,NextSong,1537890437000.0,208,I.D.,200,1538392194000,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,59
868,Erin McKeown,Logged In,Daelin,M,10,Turner,338.46812,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538227408000.0,125,Fast As I Can,200,1538392196000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",126
869,Kathy Mattea,Logged In,Carly,F,7,Weiss,302.96771,free,"Minneapolis-St. Paul-Bloomington, MN-WI",PUT,NextSong,1533908361000.0,35,You'll Never Leave Harlan Alive,200,1538392357000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",36
870,Booka Shade,Logged In,Giovanni,M,27,Garcia,324.44036,free,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",PUT,NextSong,1536138073000.0,223,wasting time,200,1538392370000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",146
871,Roberto Cardinali,Logged In,Faigy,F,113,Howe,226.08934,paid,"Phoenix-Mesa-Scottsdale, AZ",PUT,NextSong,1538211832000.0,248,Maybe Today,200,1538392375000,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,95
872,,Logged In,Giovanni,M,28,Garcia,,free,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",GET,Roll Advert,1536138073000.0,223,,200,1538392400000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",146
873,Ministry,Logged In,Panav,M,15,Myers,283.66322,paid,"Morgantown, WV",PUT,NextSong,1538239045000.0,237,Work For Love,200,1538392447000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",15
874,Balkan Beat Box,Logged In,Kael,M,39,Baker,352.60036,paid,"Kingsport-Bristol-Bristol, TN-VA",PUT,NextSong,1533102330000.0,249,Bulgarian  Chicks,200,1538392491000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",131
875,Postal Service,Logged In,Jaleel,M,15,Maldonado,261.25016,free,"Boulder, CO",PUT,NextSong,1537890437000.0,208,Sleeping In (Album),200,1538392507000,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,59
876,Josh Groban,Logged In,Daelin,M,11,Turner,249.46893,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538227408000.0,125,Let Me Fall (From Cirque du Soleil) (Album Version),200,1538392534000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",126
877,,Logged In,Daelin,M,12,Turner,,free,"New York-Newark-Jersey City, NY-NJ-PA",GET,Home,1538227408000.0,125,,200,1538392598000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",126
878,Elbow,Logged In,Faigy,F,114,Howe,221.85751,paid,"Phoenix-Mesa-Scottsdale, AZ",PUT,NextSong,1538211832000.0,248,Grounds For Divorce,200,1538392601000,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,95
879,,Logged In,Faigy,F,115,Howe,,paid,"Phoenix-Mesa-Scottsdale, AZ",GET,Downgrade,1538211832000.0,248,,200,1538392612000,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,95
880,The Police,Logged In,Grant,M,107,Flores,287.81669,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538120859000.0,141,So Lonely,200,1538392657000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",142
881,Sidewalk Prophets,Logged In,Carly,F,8,Weiss,260.62322,free,"Minneapolis-St. Paul-Bloomington, MN-WI",PUT,NextSong,1533908361000.0,35,You Love Me Anyway (Album),200,1538392659000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",36
882,Cut Copy,Logged In,Giovanni,M,29,Garcia,299.44118,free,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",PUT,NextSong,1536138073000.0,223,Lights & Music,200,1538392694000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",146
883,,Logged In,Carly,F,9,Weiss,,free,"Minneapolis-St. Paul-Bloomington, MN-WI",GET,Roll Advert,1533908361000.0,35,,200,1538392699000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",36
884,Borodin String Quartet,Logged In,Panav,M,16,Myers,694.282,paid,"Morgantown, WV",PUT,NextSong,1538239045000.0,237,Mahler: Quartet for Piano and Strings in A minor: Allegro,200,1538392730000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",15
885,Radiohead,Logged In,Jaleel,M,16,Maldonado,249.93914,free,"Boulder, CO",PUT,NextSong,1537890437000.0,208,Everything In Its Right Place,200,1538392768000,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,59
886,Eminem,Logged In,Daelin,M,13,Turner,250.8273,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538227408000.0,125,Mockingbird,200,1538392783000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",126
887,Michael BublÃÂ©,Logged In,Faigy,F,116,Howe,225.90649,paid,"Phoenix-Mesa-Scottsdale, AZ",PUT,NextSong,1538211832000.0,248,Home (Album Version),200,1538392822000,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,95
888,Iron And Wine,Logged In,Kael,M,40,Baker,229.90322,paid,"Kingsport-Bristol-Bristol, TN-VA",PUT,NextSong,1533102330000.0,249,Dearest Forsaken      (Album),200,1538392843000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",131
889,,Logged In,Kael,M,41,Baker,,paid,"Kingsport-Bristol-Bristol, TN-VA",PUT,Thumbs Up,1533102330000.0,249,,307,1538392844000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",131
890,Jack Johnson,Logged In,Carly,F,10,Weiss,193.88036,free,"Minneapolis-St. Paul-Bloomington, MN-WI",PUT,NextSong,1533908361000.0,35,Posters,200,1538392919000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",36
891,,Logged In,Carly,F,11,Weiss,,free,"Minneapolis-St. Paul-Bloomington, MN-WI",GET,Roll Advert,1533908361000.0,35,,200,1538392939000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",36
892,Afromental,Logged In,Grant,M,108,Flores,196.20526,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538120859000.0,141,Bootycall,200,1538392944000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",142
893,Los Bunkers,Logged In,Giovanni,M,30,Garcia,351.63383,free,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",PUT,NextSong,1536138073000.0,223,Ahora Que No EstÃÂ¡s,200,1538392993000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",146
894,,Logged In,Giovanni,M,31,Garcia,,free,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",GET,Home,1536138073000.0,223,,200,1538393015000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",146
895,M.A. Numminen,Logged In,Jaleel,M,17,Maldonado,166.55628,free,"Boulder, CO",PUT,NextSong,1537890437000.0,208,TULENLIEKKI,200,1538393017000,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,59
896,Local H,Logged In,Daelin,M,14,Turner,223.00689,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538227408000.0,125,Bound For The Floor,200,1538393033000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",126
897,,Logged In,Daelin,M,15,Turner,,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,Thumbs Up,1538227408000.0,125,,307,1538393034000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",126
898,Il Divo,Logged In,Faigy,F,117,Howe,266.70975,paid,"Phoenix-Mesa-Scottsdale, AZ",PUT,NextSong,1538211832000.0,248,Sei Parte Ormai Di Me,200,1538393047000,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,95
899,,Logged In,Faigy,F,118,Howe,,paid,"Phoenix-Mesa-Scottsdale, AZ",PUT,Add Friend,1538211832000.0,248,,307,1538393048000,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,95
900,,Logged In,Faigy,F,119,Howe,,paid,"Phoenix-Mesa-Scottsdale, AZ",PUT,Add Friend,1538211832000.0,248,,307,1538393049000,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,95
901,,Logged In,Faigy,F,120,Howe,,paid,"Phoenix-Mesa-Scottsdale, AZ",PUT,Add Friend,1538211832000.0,248,,307,1538393050000,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,95
902,,Logged In,Faigy,F,121,Howe,,paid,"Phoenix-Mesa-Scottsdale, AZ",PUT,Add Friend,1538211832000.0,248,,307,1538393051000,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,95
903,Kevin Michael feat. Wyclef Jean,Logged In,Kael,M,42,Baker,224.9922,paid,"Kingsport-Bristol-Bristol, TN-VA",PUT,NextSong,1533102330000.0,249,It Don't Make Any Difference To Me (1 Love) Feat. Wyclef (Radio Edit),200,1538393072000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",131
904,,Logged In,Kael,M,43,Baker,,paid,"Kingsport-Bristol-Bristol, TN-VA",PUT,Add to Playlist,1533102330000.0,249,,200,1538393102000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",131
905,Aloe Blacc,Logged In,Carly,F,12,Weiss,225.2273,free,"Minneapolis-St. Paul-Bloomington, MN-WI",PUT,NextSong,1533908361000.0,35,Take Me Back,200,1538393112000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",36
906,,Logged In,Carly,F,13,Weiss,,free,"Minneapolis-St. Paul-Bloomington, MN-WI",GET,Roll Advert,1533908361000.0,35,,200,1538393129000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",36
907,The George Shearing Quintet with Nancy Wilson,Logged In,Grant,M,109,Flores,137.06404,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538120859000.0,141,Ghost Of Yesterday (2001 Digital Remaster),200,1538393140000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",142
908,,Logged In,Grant,M,110,Flores,,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,Thumbs Up,1538120859000.0,141,,307,1538393141000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",142
909,Lonnie Gordon,Logged In,Jaleel,M,18,Maldonado,181.21098,free,"Boulder, CO",PUT,NextSong,1537890437000.0,208,Catch You Baby (Steve Pitron & Max Sanna Radio Edit),200,1538393183000,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,59
910,Zero 7,Logged In,Daelin,M,16,Turner,263.33995,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538227408000.0,125,Pop Art Blue,200,1538393256000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",126
911,,Logged In,Daelin,M,17,Turner,,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,Thumbs Up,1538227408000.0,125,,307,1538393257000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",126
912,Franz Ferdinand,Logged In,Grant,M,111,Flores,237.89669,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538120859000.0,141,The Fallen (Ruined By Justice),200,1538393277000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",142
913,,Logged In,Daelin,M,18,Turner,,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,Add to Playlist,1538227408000.0,125,,200,1538393287000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",126
914,Copywrite,Logged In,Kael,M,44,Baker,224.80934,paid,"Kingsport-Bristol-Bristol, TN-VA",PUT,NextSong,1533102330000.0,249,Jeah,200,1538393296000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",131
915,CafÃÂ© Tacvba,Logged In,Faigy,F,122,Howe,135.33995,paid,"Phoenix-Mesa-Scottsdale, AZ",PUT,NextSong,1538211832000.0,248,Las flores,200,1538393313000,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,95
916,Jesse Cook,Logged In,Carly,F,14,Weiss,215.30077,free,"Minneapolis-St. Paul-Bloomington, MN-WI",PUT,NextSong,1533908361000.0,35,Falling From Grace,200,1538393337000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",36
917,,Logged In,Carly,F,15,Weiss,,free,"Minneapolis-St. Paul-Bloomington, MN-WI",PUT,Thumbs Down,1533908361000.0,35,,307,1538393338000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",36
918,Soundgarden,Logged In,Giovanni,M,32,Garcia,345.83465,free,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",PUT,NextSong,1536138073000.0,223,Blow Up The Outside World,200,1538393344000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",146
919,12 Stones,Logged In,Jaleel,M,19,Maldonado,225.98485,free,"Boulder, CO",PUT,NextSong,1537890437000.0,208,The Way I Feel (Not Our Master),200,1538393364000,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,59
920,,Logged In,Jaleel,M,20,Maldonado,,free,"Boulder, CO",PUT,Thumbs Down,1537890437000.0,208,,307,1538393365000,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,59
921,Daft Punk,Logged In,Elizabeth,F,0,Washington,472.05832,paid,"Oklahoma City, OK",PUT,NextSong,1532472246000.0,247,Phoenix (Basement Jaxx Remix),200,1538393379000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",120
922,Brooklyn Bounce,Logged In,Panav,M,17,Myers,359.13098,paid,"Morgantown, WV",PUT,NextSong,1538239045000.0,237,Get Ready To Bounce Recall 08,200,1538393424000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",15
923,Noisy Stylus,Logged In,Faigy,F,123,Howe,206.57587,paid,"Phoenix-Mesa-Scottsdale, AZ",PUT,NextSong,1538211832000.0,248,Stand Back,200,1538393448000,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,95
924,Dead Kennedys,Logged In,Grant,M,112,Flores,208.1171,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538120859000.0,141,California ÃÂber Alles,200,1538393514000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",142
925,My Chemical Romance,Logged In,Daelin,M,19,Turner,231.10485,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538227408000.0,125,Honey_ This Mirror Isn't Big Enough For The Two Of Us,200,1538393519000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",126
926,Peaches,Logged In,Kael,M,45,Baker,215.17016,paid,"Kingsport-Bristol-Bristol, TN-VA",PUT,NextSong,1533102330000.0,249,Shake Yer Dix,200,1538393520000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",131
927,Ashley MacIsaac,Logged In,Carly,F,16,Weiss,222.14485,free,"Minneapolis-St. Paul-Bloomington, MN-WI",PUT,NextSong,1533908361000.0,35,Captain America,200,1538393552000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",36
928,Tony Lucca/Jay Nash/Matt Duke,Logged In,Jaleel,M,21,Maldonado,306.46812,free,"Boulder, CO",PUT,NextSong,1537890437000.0,208,Pretty Things,200,1538393589000,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,59
929,,Logged In,Kael,M,46,Baker,,paid,"Kingsport-Bristol-Bristol, TN-VA",GET,Downgrade,1533102330000.0,249,,200,1538393618000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",131
930,,Logged In,Kael,M,47,Baker,,paid,"Kingsport-Bristol-Bristol, TN-VA",PUT,Submit Downgrade,1533102330000.0,249,,307,1538393619000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",131
931,10cc,Logged In,Faigy,F,124,Howe,267.98975,paid,"Phoenix-Mesa-Scottsdale, AZ",PUT,NextSong,1538211832000.0,248,Dreadlock Holiday,200,1538393654000,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,95
932,,Logged In,Faigy,F,125,Howe,,paid,"Phoenix-Mesa-Scottsdale, AZ",GET,Downgrade,1538211832000.0,248,,200,1538393664000,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,95
933,Theuns Jordaan,Logged In,Giovanni,M,33,Garcia,284.02893,free,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",PUT,NextSong,1536138073000.0,223,Beautiful In Beaufort Wes,200,1538393689000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",146
934,Suzi Quatro,Logged In,Grant,M,113,Flores,197.14567,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538120859000.0,141,Keep A Knockin',200,1538393722000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",142
935,Righteous Brothers,Logged In,Daelin,M,20,Turner,200.93342,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1538227408000.0,125,Hung On You,200,1538393750000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",126
936,En Vogue,Logged In,Carly,F,17,Weiss,289.01832,free,"Minneapolis-St. Paul-Bloomington, MN-WI",PUT,NextSong,1533908361000.0,35,Don't Let Go (Love),200,1538393774000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",36
937,Kate Ryan,Logged In,Panav,M,18,Myers,220.83873,paid,"Morgantown, WV",PUT,NextSong,1538239045000.0,237,DÃÂ©senchantÃÂ©e,200,1538393783000,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",15
938,,Logged In,Jaleel,M,22,Maldonado,,free,"Boulder, CO",GET,Home,1537890437000.0,208,,200,1538393836000,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,59
939,,Logged In,Kael,M,48,Baker,,paid,"Kingsport-Bristol-Bristol, TN-VA",GET,Error,1533102330000.0,249,,404,1538393848000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",131
940,The Redwalls,Logged In,Elizabeth,F,1,Washington,213.81179,paid,"Oklahoma City, OK",PUT,NextSong,1532472246000.0,247,Universal Blues,200,1538393851000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",120
941,Muse,Logged In,Jaleel,M,23,Maldonado,146.25914,free,"Boulder, CO",PUT,NextSong,1537890437000.0,208,Overdue,200,1538393895000,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,59
942,,Logged In,Elizabeth,F,2,Washington,,paid,"Oklahoma City, OK",GET,Home,1532472246000.0,247,,200,1538393905000,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",120
